recordKey,portal,suchbegriff,titel,auftraggeber,frist,link,cpvCodes,beschreibung,veroeffentlichungsdatum,organisationLand,scrapedAt,reviewLabel,reviewScore,reviewReason,reviewProvider,reviewModel,reviewedAt
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_488900","USP Bund","Strategie","Bad Vöslau, Pflege- und Betreuungszentrum, Neubau - 200 Baumeisterarbeiten","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gesundheitsstrategie","2026-07-31","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_488900","","","2026-07-02","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_650919","USP Bund","Strategie","Bad Vöslau, Pflege- und Betreuungszentrum, Neubau - 300 HKS","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gesundheitsstrategie","2026-07-31","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_650919","","","2026-07-02","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/452019-2026","TED","CPV 90713000-8 - Umweltberatung","Deutschland – Beratung in Umweltfragen – Neubau KV MHH Umweltverträglichkeitsprüfung","HBG Hochschulmedizin Hannover Baugesellschaft mbH","2026-07-22T23:59:59+02:00","https://ted.europa.eu/de/notice/-/detail/452019-2026","90713000; 90700000; 90712000","Gegenstand und Zielsetzung: Die Leistung umfasst die vollständige Durchführung einer UVP-Vorprüfung des Einzelfalls für den Neubau der Baustufe 1 der Krankenversorgung der Medizinischen Hochschule Hannover (MHH) inklusive Hubschrauberdachlandeplatz.","2026-07-01","Deutschland","2026-07-13T09:24:01.464Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/452085-2026","TED","CPV 90713000-8 - Umweltberatung","Italien – Dienstleistungen im Zusammenhang mit Siedlungs- und anderen Abfällen – PROCEDURA APERTA TELEMATICA PER L’AFFIDAMENTO DEL SERVIZIO DI RACCOLTA RIFIUTI, RACCOLTA DIFFERENZIATA, TRASPORTO DEI RIFIUTI, IGIENE URBANA E SERVIZI COMPLEMENTARI DEL COMUNE DI NOICÀTTARO","CUC Rutigliano Noicàttaro Mola di Bari per conto del Comune di Noicàttaro","","https://ted.europa.eu/de/notice/-/detail/452085-2026","90500000; 90511100; 90512000; 90612000; 90714100; 90900000; 90700000; 90713000; 90714500","PROCEDURA APERTA TELEMATICA PER L’AFFIDAMENTO DEL SERVIZIO DI RACCOLTA RIFIUTI, RACCOLTA DIFFERENZIATA, TRASPORTO DEI RIFIUTI, IGIENE URBANA E SERVIZI COMPLEMENTARI DEL COMUNE DI NOICÀTTARO.","2026-07-01","Italien","2026-07-13T09:24:01.464Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/450285-2026","TED","Raumplanung","Italien – Stadtplanung – Offenes Verfahren über Eu - Schwelle für die Vergabe der Dienstleistung bestehend in der Ausarbeitung des Gemeindeentwicklungsprogramms für Raum und Landschaft (GProRL) der Gemeinde Bozen","Gemeinde Bozen - 5 - Abteilung für Raumplanung und -entwicklung","","https://ted.europa.eu/de/notice/-/detail/450285-2026","71410000","Ausarbeitung des Gemeindeentwicklungsprogramms für Raum und Landschaft (GProRL)","2026-07-01","Italien","2026-07-13T09:24:14.028Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z5_526504","USP Bund","Strategie","Bad Vöslau, Pflege- und Betreuungszentrum, Neubau - 310 Sanitärfertigzellen","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gesundheitsstrategie","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z5_526504","","","2026-07-01","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z5_123424","USP Bund","Strategie","Bad Vöslau, Pflege- und Betreuungszentrum, Neubau - 320 Wärme-, Kälte-, Schall- und Branddämmung","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gesundheitsstrategie","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z5_123424","","","2026-07-01","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-485eb31d-eda4-48b4-8183-123877626cb6","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung ITPMPE2021, Los 1, 4234105","Bundesrechenzentrum GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-485eb31d-eda4-48b4-8183-123877626cb6","79421000; 72200000","","2026-06-30","Österreich","2026-07-13T09:24:30.652Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-57df4967-175d-468d-b824-d6bb46e94899","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung Projektmanagement Dienstleistungen","ÖBB Business Competence Center GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-57df4967-175d-468d-b824-d6bb46e94899","72000000","","2026-06-30","Österreich","2026-07-13T09:24:30.841Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN_45784f_BVergG-VIII-1-Z2_548040","USP Bund","Projektmanagement","0213_„Zubau Haus A, Sanierung Haus B u. Verbindung Haus B-C _VS Maxglan Salzburg","Stadt Salzburg Immobilien GmbH","2026-08-03","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN_45784f_BVergG-VIII-1-Z2_548040","71000000; 71541000","","2026-06-29","Österreich","2026-07-13T09:24:31.029Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-9dbcc7b5-0c6c-43af-b9ab-e9077fed59c2","USP Bund","Projektmanagement","Planung, Ausschreibung und ÖBA für Erweiterung Veranstaltungsbereich und Dachsanierung","Wirtschaftskammer Tirol","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-9dbcc7b5-0c6c-43af-b9ab-e9077fed59c2","71320000","","2026-06-29","Österreich","2026-07-13T09:24:31.217Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN177696v_BVergG-VIII-1-Z2_393407","USP Bund","Projektmanagement","Örtliche Bauaufsicht Tief- und Hochbau Umspannwerke Betriebsregionen Nord und Ost","Austrian Power Grid AG","2026-08-04","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-FN177696v_BVergG-VIII-1-Z2_393407","71520000; 71541000; 71300000","","2026-06-28","Österreich","2026-07-13T09:24:31.408Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/439294-2026","TED","CPV 90712100-2 - Umweltplanung","Deutschland – Stadtplanung und Landschaftsgestaltung – Planung einer klimaresilienter Natur- und Freizeitfläche mit Jugendbezug im Nuthepark in Potsdam","Landeshauptstadt Potsdam, Bereich Vergabemanagement","2026-07-20T23:59:59+02:00","https://ted.europa.eu/de/notice/-/detail/439294-2026","71400000; 71410000; 90712100; 90712000","Die Landeshauptstadt Potsdam beabsichtigt die Vergabe von Planungsleistungen von Freianlagen nach §§ 39 und 40 der HOAI 2021 für die Planung der teilweise brachliegenden öffentlichen Grünfläche Nuthepark (Teilfläche 2) zu einer klimaresillenten Natur- und Freizeitfläche mit Jugendbezug.","2026-06-26","Deutschland","2026-07-13T09:24:00.237Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-25936182-6e06-4a22-adb5-bdd6aaec5022","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung Projektmanagement Dienstleistungen","ÖBB Business Competence Center GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-25936182-6e06-4a22-adb5-bdd6aaec5022","72000000","","2026-06-26","Österreich","2026-07-13T09:24:31.601Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-d95422ae-9f0e-4341-aa6f-fc2b7e4213ea","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung Projektmanagement Dienstleistungen","ÖBB Business Competence Center GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-d95422ae-9f0e-4341-aa6f-fc2b7e4213ea","72000000","","2026-06-26","Österreich","2026-07-13T09:24:31.789Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-28000ab9-1864-4c86-952f-ce8191d49bd9","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung Projektmanagement Dienstleistungen","ÖBB Business Competence Center GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=505019f6-4c66-4ce4-9700-a5ed3cf664c3-28000ab9-1864-4c86-952f-ce8191d49bd9","72000000","","2026-06-26","Österreich","2026-07-13T09:24:31.981Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-8091e0dc-7938-43a8-aac9-f3bac11a56a4","USP Bund","Strategie","Umsetzungs- und Weiterentwicklungskonzept der Datenstrategie","REPUBLIK ÖSTERREICH (Bund) vertreten durch die Bundesministerin für Landesverteidigung","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-8091e0dc-7938-43a8-aac9-f3bac11a56a4","","","2026-06-26","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/437681-2026","TED","CPV 73210000-7 - Forschungsberatung","Deutschland – Beratung im Bereich Forschung – Erstellung von Forschungsstudien, Evaluationen und wissenschaftlichen Expertisen für die Landeskommission Berlin gegen Gewalt","Senatsverwaltung für Inneres und Sport - ZVSt","2026-07-20T10:00:00+02:00","https://ted.europa.eu/de/notice/-/detail/437681-2026","73210000; 71319000; 73000000; 79419000; 85312320","Erstellung von Forschungsstudien, Evaluationen und wissenschaftlichen Expertisen für die Landeskommission Berlin gegen Gewalt","2026-06-25","Deutschland","2026-07-13T09:24:04.927Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/433189-2026","TED","Raumplanung","Deutschland – Installation von Beleuchtungs- und Signalanlagen – Polizeireviuer Leipzig-Nord","Staatsbetrieb Sächsisches Immobilien- und Baumanagement NL Leipzig 1","","https://ted.europa.eu/de/notice/-/detail/433189-2026","45316000","Elektro-, Sicherheits- und Informationstechnische Anlagen","2026-06-25","Deutschland","2026-07-13T09:24:14.028Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-04c86720-e1e1-4acb-b02b-6d045f664939","USP Bund","Projektmanagement","Auftragsgegenstand ist die fachliche Unterstützung bei der Umsetzung des Interreg ATHU Projektes CoPan","Wirtschaftsagentur Burgenland GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-04c86720-e1e1-4acb-b02b-6d045f664939","79421000","ist die fachliche Unterstützung bei der Umsetzung des Interreg ATHU Projektes CoPan Zum Inhalt Accesskey [1] Zum Hauptmenü Accesskey [2] Zum Untermenü Accesskey [3] Aktuelles Themen Services Über das USP Hilfe &amp; Support Anmelden Navigation einblenden Startseite Services Ausschreibungssuche Ausschreibungssuche Aktuelles zum Vergaberecht Publikationen/Downloads Kerndatenquelle Test-Upload Kerndaten Test-Upload Auftragsgegenstand ist die fachliche Unterstützung bei der Umsetzung des Interreg ATHU Projektes CoPan Bekanntmachung einer Direktvergabe mit vorheriger Bekanntmachung Auftraggeber Wirtschaftsagentur Burgenland GmbH Telefon: +43 676 870 424 870 E-Mail: christine.zopf-renner@b-mobil.i","2026-06-25","Österreich","2026-07-13T09:24:32.169Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-2d710256-3f06-49c1-890c-e3ef6cebbd3b","USP Bund","Projektmanagement","Rahmenvereinbarung für Leistungen der Projektsteuerung","Bundesimmobiliengesellschaft m.b.H.","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-2d710256-3f06-49c1-890c-e3ef6cebbd3b","71541000","","2026-06-25","Österreich","2026-07-13T09:24:32.360Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-41a2edda-1372-44b0-b77d-01819194eb41","USP Bund","Projektmanagement","Rahmenvereinbarung für Leistungen der Projektsteuerung","Bundesimmobiliengesellschaft m.b.H.","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-41a2edda-1372-44b0-b77d-01819194eb41","71541000","","2026-06-25","Österreich","2026-07-13T09:24:32.556Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-afd1b39d-da23-4f4e-a63d-576c8ce92132","USP Bund","Projektmanagement","Vergabeverfahren „Bauvorhaben Schulsanierung Ebensee als Totalübernehmer“","Marktgemeinde Ebensee am Traunsee","2026-07-27","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-afd1b39d-da23-4f4e-a63d-576c8ce92132","45214210; 71541000","","2026-06-25","Österreich","2026-07-13T09:24:32.747Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_783754","USP Bund","Strategie","Mauer LK - Umstellung auf Fernwärme - 300.000 Heizungsinstallationen","Land Niederösterreich, p.A. Amt der NÖ-Landesregierung, Abteilung Gesundheitsstrategie","2026-07-21","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=fde58043-87ff-44b0-b6b0-3d089adfba4c-9110002556748_BVergG-VIII-1-Z2_783754","","","2026-06-25","Österreich","2026-07-13T09:24:41.687Z","ungeprueft","","","","",""
"https://burgenland.vergabeportal.at/Detail/248550","BGLD","INTERREG; CPV 79421000 - Projektmanagement; CPV 72224000 - IT-Projektmanagement; CPV 85312320 - Beratung","Auftragsgegenstand ist die fachliche Unterstützung bei der Umsetzung des Interreg ATHU Projektes CoPan","Wirtschaftsagentur Burgenland GmbH","2026-07-17T12:00:00","https://burgenland.vergabeportal.at/Detail/248550","79421000; 72224000; 79411100; 85312320","Fachliche Unterstützung bei der Umsetzung des Interreg ATHU Projektes CoPan","2026-06-25","Österreich","2026-07-13T09:24:45.767Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/430453-2026","TED","CPV 79419000-4 - Evaluation","Tschechien – Beratung in Sachen Evaluierung – Dopadová studie pro záměr SPP Lazy","Státní investiční a rozvojová společnost, a.s.","","https://ted.europa.eu/de/notice/-/detail/430453-2026","79419000; 73000000; 71000000; 71320000; 79311410; 79311300","Předmětem veřejné zakázky je zpracování komplexní dopadové studie k projektu Strategického podnikatelského parku (SPP) Lazy, zaměřené na vyhodnocení jeho očekávaných socioekonomických, fiskálních a širších rozvojových dopadů na dotčené území a veřejné rozpočty. Zpracování studie bude vycházet ze scénářového a parametrického přístupu hodnocení strategických investic. Součástí plnění bude rovněž zpracování nulové varianty (tj. vývoje území bez realizace záměru) a minimálně tří variantních scénářů vývoje projektu (realistický, optimistický a pesimistický scénář). Studie musí obsahovat jednoznačně definované vstupní parametry, předpoklady výpočtových modelů a transparentní dokumentaci použitých datových zdrojů a metodických postupů. Studie bude zejména zahrnovat: • Kvantifikaci přímých, nepřímých a indukovaných dopadů projektu (zejména v oblasti zaměstnanosti, tvorby přidané hodnoty a dopadů na dodavatelské řetězce), • Vyhodnocení fiskálních přínosů a nákladů pro veřejné rozpočty (stát, kraje, obce), • Analýzu dopadů na regionální ekonomiku a trh práce, včetně strukturálních změn a absorpční kapacity území, • Posouzení širších rozvojových efektů, včetně vlivů na podnikatelské prostředí, inovační potenciál a atraktivitu území pro investory, • Scénařové modelování vývoje (včetně variantních parametrů investora, rozsahu projektu a časového horizontu), • Identifikaci rizik a předpokladů realizace projektu a jejich vlivu na výsledné dopady, • Zpracování výstupů v souladu s aktuální metodikou hodnocení dopadů využívanou zadavatelem (SIRS), s důrazem na transparentnost, replikovatelsnost a datovou podloženost. • Analýzu dopadů projektu na bydlení, bytový fond a rezidenční trh v dotčeném území, • Analýzu dopadů na občanskou vybavenost a veřejné služby, zejména školství, zdravotnictví, sociální služby a volnočasovou infrastrukturu, • Vymezení a analýzu spádových území, absorpční kapacity území a dojížďkových vztahů, • GIS a prostorové analýzy související s lokalizací projektu, dostupností pracovních sil a vazbami na okolní sídelní strukturu, • Návrh mitigujících opatření a doporučení pro veřejný sektor vedoucích ke zmírnění identifikovaných negativních dopadů projektu, • Vyhodnocení citlivosti modelu a práci s nejistotou prostřednictvím intervalových odhadů a scénářového přístupu. Součástí plnění je rovněž: • Strukturované zpracování datových vstupů a jejich dokumentace, • Prezentace výsledků pro potřeby zadavatele a klíčových stakeholderů, • Průběžná konzultace se zadavatelem v průběhu zpracování studie.","2026-06-24","Tschechien","2026-07-13T09:23:52.765Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/431061-2026","TED","CPV 79419000-4 - Evaluation","Deutschland – Unternehmens- und Managementberatung und zugehörige Dienste – 81322846-Short-term expertise for technical advice on innovation policies to boost private sector development in Jordan","Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH","","https://ted.europa.eu/de/notice/-/detail/431061-2026","79400000; 75112100; 79410000; 79419000","The ""Innovative Private Sector Development Approaches for Employment Promotion"" (I-PSD) project is commissioned by the German Federal Ministry for Economic Cooperation and Development (BMZ) and implemented by GIZ. The I-PSD project has commenced in January 2024 and is set to run until end of 2027 and aims to address critical challenges within Jordan's private sector. The particular focus is on enhancing innovation, improving competitiveness, and creating high-quality employment opportunities. The project is implemented in close collaboration with the Ministry of Industry, Trade, and Supply (MoITS), other public sector institutions, private sector entities, chambers of industry and commerce, business associations, academia, and relevant support organizations. By supporting the innovation-driven growth and competitive position of Jordanian SMEs and promoting diversity and inclusion in the workforce, the I-PSD project aims to give positive im-pulses to the economic transformation and the labour market. To achieve this goal, the project is structured in four major outputs, aiming to i) support conducive framework through strategic support (which is the focus of this assignment), ii) enhance the innovation readiness of SMEs, iii) strengthen the innovation ecosystem through fostering stakeholder cooperation, and iv) promote human capital in SMEs through strengthening diversity and inclusion measures.","2026-06-24","Deutschland","2026-07-13T09:23:52.766Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-22d0cba5-94c8-4a81-b984-5d7c91862008","USP Bund","Projektmanagement","06., Gumpendorfer Straße 86","Stadt Wien - Wiener Wohnen","2026-07-27","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-22d0cba5-94c8-4a81-b984-5d7c91862008","71240000; 71242000; 71241000; 71541000","","2026-06-24","Österreich","2026-07-13T09:24:32.934Z","ungeprueft","","","","",""
"https://ooe.vergabeportal.at/Detail/248298","OÖ","CPV 71241000 - Machbarkeit","Erstellung von Gewässerpflege- und Instand-haltungskonzepten (GPI) für 9 Einzugsgebiete","Gewässerbezirk Grieskirchen","2026-07-22T12:00:00","https://ooe.vergabeportal.at/Detail/248298","71240000; 71241000","Gegenstand des Dienstleistungsauftrags ist die Erstellung von Gewässerpflege- und Instandhaltungskonzepten (GPI) für neun Einzugsgebiete im Zuständigkeitsbereich des Gewässerbezirks Grieskirchen. Die Leistung umfasst insbesondere die Erhebung relevanter Konsense, die Begehung und Zustandserhebung der Gewässerabschnitte, die Einteilung in Pflege- und Kontrollabschnitte, die Erstellung von Maßnahmen-Steckbriefen, die Analyse potenzieller Konsensänderungen, die Erstellung eines GIS-Projekts sowie die digitale und analoge Datenlieferung. Die Vergabe erfolgt losweise.","2026-06-24","Österreich","2026-07-13T09:24:58.695Z","ungeprueft","","","","",""
"https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-731a22e5-fe20-4c74-9098-093987b5136d","USP Bund","Projektmanagement","Abruf aus Rahmenvereinbarung SAPDL2022, TL1, 4234076","Bundesrechenzentrum GmbH","","https://ausschreibungen.usp.gv.at/at.gv.bmdw.eproc-p/public/tender-detail?object=a2c49245-23b2-46e1-acc7-c5a78913a090-731a22e5-fe20-4c74-9098-093987b5136d","72200000; 79421000; 72220000; 72261000; 72262000; 72263000; 72266000; 72254000; 72316000","","2026-06-23","Österreich","2026-07-13T09:24:33.132Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/425571-2026","TED","CPV 71410000-5 - Raumplanung","Deutschland – Stadtplanung – Gemeinde Petersberg, Neufassung Flächennutzungs- und Landschaftsplan, Flächenplanung","Interkommunale Vergabestelle des Landkreises Fulda im Auftrag der Gemeinde Petersberg","","https://ted.europa.eu/de/notice/-/detail/425571-2026","71410000","Gemeinde Petersberg, Neufassung Flächennutzungs- und Landschaftsplan, Flächenplanung","2026-06-22","Deutschland","2026-07-13T09:23:49.292Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/427194-2026","TED","CPV 71410000-5 - Raumplanung","Ungarn – Stadtplanung – Településterv készítése Budapest XV. kerületére","Budapest Főváros XV. Kerület Rákospalota, Pestújhely, Újpalota Önkormányzata","","https://ted.europa.eu/de/notice/-/detail/427194-2026","71410000","Új településterv (településfejlesztési terv és településrendezési terv) és megalapozó dokumentumainak elkészítése a 419/2021. (VII. 15.) Korm. rendelet (1)-(4) melléklete, a 2/2005. (I. 11.) Korm. rendelet, valamint a 68/2018. (IV. 9.) Korm. rendelet és a 449/2025. (XII. 29.) Korm. rendelet szerinti tartalommal, Budapest XV. kerület teljes közigazgatási területére vonatkozóan. Részletesen a felhívás „A közbeszerzés leírása” rovatában és a műszaki leírásban.","2026-06-22","Ungarn","2026-07-13T09:23:49.292Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/427910-2026","TED","CPV 71410000-5 - Raumplanung","Deutschland – Stadtplanung – Rahmenvertrag Standortentwicklung und Beteiligung","Land Berlin vertreten durch die Tempelhof Projekt GmbH","","https://ted.europa.eu/de/notice/-/detail/427910-2026","71410000; 79410000; 70000000","Es wird ein Rahmenvertrag Standortentwicklung & Beteiligung mit einer Grundlaufzeit von vier Jahren ausgeschrieben. Der Vertrag beginnt mit Zuschlag und verlängert sich automatisch jährlich bis maximal sechs Jahre, sofern nicht widersprochen wird. Der Auftragnehmer unterstützt die Auftraggeberin bei der strategischen Standortentwicklung Tempelhof, einschließlich Analyse, Konzeptentwicklung, Vergabe- und Vermietungsverfahren sowie Aktivierung und Kommunikation. Zudem umfasst die Leistung Beteiligungsformate, stadtentwicklungspolitische Vernetzung sowie interne Organisations- und Austauschprozesse. Die Vergabe erfolgt in zwei Lose: Los 1 (strategisch-inhaltliche, Beteiligungs- und Governance-Leistungen) und Los 2 (immobilienwirtschaftliche und portfoliostrategische Leistungen).","2026-06-22","Deutschland","2026-07-13T09:23:49.292Z","ungeprueft","","","","",""
"https://ted.europa.eu/de/notice/-/detail/426038-2026","TED","CPV 79314000-8 - Machbarkeit","Tschechien – Durchführbarkeitsstudie – Studie - Rozšíření kapacity Aquaparku Děčín","Statutární město Děčín","","https://ted.europa.eu/de/notice/-/detail/426038-2026","79314000; 71335000; 71240000; 71241000","Předmětem veřejné zakázky je zpracování studie, která bude rozdělena na objekty: SO 01 Přemístění a rozšíření dětského brouzdaliště SO 02 Modernizace 50 m bazénu SO 03 Výstavba zázemí (zimní šatny)","2026-06-22","Tschechien","2026-07-13T09:23:50.442Z","ungeprueft","","","","",""
